event_id	groupA	groupB	groupC	groupD	groupE	groupF	groupG	groupH	groupI	groupJ
CA-67282-3814-15082-15195-15550[INC][1/89]	0	0	0	0	0	0	0.009523809523809528	0	0	0
CA-67300-58284-59411-59432-63152[INC][10/81]	3.9215686274508995e-4	0	0	0	0	0	0.008333333333333337	0.006285355122564425	0.0054180602006688875	0.005651047798445956
CA-67300-63228-64279-64317-64802[INC][1/91][DNT]	4.357298474945444e-4	0.00909090909090909	0	0	0.010989010989010986	0	0	0.012684989429175477	0.004816053511705678	8.110300081103e-4
CA-67332-4419-17135-17328-20219[INC][80/1]	1	1	1	1	1	1	1	1	1	1
CA-67332-4419-17135-17189-20219[INC][1/1]	1	1	1	1	1	1	1	1	1	1
CA-67388-3296-5135-5239-12216[INC][45/1][UPT]	1	1	1	1	1	1	1	0.909090909090909	1	1
CA-67456-8842-10490-10599-12832[INC][135/3]	1	1	1	1	1	1	1	1	1	1
CA-67456-8842-9164-9275-10490[INC][3/151]	0	0	0	0.0588235294117647	0.0666666666666667	0	0.0588235294117647	0.0909090909090909	0	0.0588235294117647
CA-67456-20180-24489-24545-25790[INC][67/1]	1	1	1	1	1	0.9962121212121211	1	1	1	1
CA-67456-27342-28127-28160-32166[INC][1/68]	0	0	0	0	0	0	0	0	0	0
CA-67501-20801-21044-21090-23347[INC][1/49]	0	0.0202020202020202	0	0	0.019230769230769225	0	0.0101010101010101	0.014270613107822412	0.005714285714285714	0
CA-67529-15126-17723-17837-20265[INC][12/25]	0.176470588235294	0.02941176470588235	0.06296296296296293	0.10844155844155848	0.0175438596491228	0.019230769230769225	0.019392372333548798	0.0909090909090909	0.03356643356643356	0.02
CA-67629-5997-6093-6170-6991[INC][52/7]	1	1	1	0.931034482758621	1	1	1	0.945945945945946	1	1
CA-67647-3374-28743-28853-29320[INC][1/27][UPT]	4.357298474945444e-4	0	0	0	0	0	0.00740740740740741	0.0023255813953488398	0.004816053511705678	9.124087591240875e-4
CA-67647-3374-3553-3646-29320[INC][1/27][UPT]	4.357298474945444e-4	0	0	0	0	0	0.00740740740740741	0.0023255813953488398	0.004816053511705678	9.124087591240875e-4
CA-67669-3217-4142-4206-8221[INC][1/74][UPT]	0	0	0	0	0	0	0.011111111111111115	0	0	0
CA-67669-3217-13725-13866-20470[INC][1/32][UPT]	3.9215686274508995e-4	0	0	0	0	0	0	0.00290697674418605	0.004816053511705678	8.110300081103e-4
CA-67669-3217-8221-8459-13725[INC][2/1][UPT]	0.9979166666666666	0.9956709956709956	0.9926943084455324	0.9950396825396824	0.9946452476572958	0.9964194459386766	0.9935866013071896	1	0.9972899728997291	0.9696992481203007
CA-67669-3217-8221-8459-20470[INC][37/32][UPT]	0.894736842105263	0.857142857142857	0.739130434782609	0.6517517076783694	0.538461538461538	0.9285714285714285	0.538461538461538	0.724137931034483	0.9130434782608695	1
CA-67669-8459-13725-13866-20470[INC][2/48]	0	0.0588235294117647	0	0	0	0	0	0	0	0
CA-67669-8459-20470-20622-23994[INC][26/5]	0.925925925925926	0.928571428571429	0.939393939393939	0.818181818181818	0.818181818181818	1	0.870967741935484	1	0.76	1
CA-67673-4642-5443-5524-7130[INC][4/301][DNT]	0.0046948356807511	0.0256410256410256	0.0106382978723404	0.0232558139534884	0.0144927536231884	0.0135746606334842	0.013215859030837	0.0149253731343284	0.0134529147982063	0.004149377593361
CA-67675-3752-3829-3907-4011[INC][2/7]	1	1	1	1	0.894736842105263	1	0.866666666666667	1	1	1
CA-67675-3752-3861-3907-4011[INC][113/7]	1	1	1	1	0.925925925925926	1	0.916666666666667	1	1	1
CA-67676-3064-3140-3241-3322[INC][29/9][UPT]	0.9	1	0.88	0.8	1	0.947368421052632	0.951219512195122	0.935483870967742	0.878787878787879	0.902439024390244
CA-67680-3206-8230-8358-12866[INC][25/1][UPT]	1	1	1	1	1	1	1	1	1	1
CA-67680-3206-8224-8358-12866[INC][245/1][UPT]	1	1	1	1	1	1	1	1	1	1
CA-67706-3133-3845-3963-4043[INC][11/1][UPT]	0.9279012552570519	0.9467515592515591	0.9415114945936863	0.9281477904144404	0.9155677510709099	0.9663035276480655	0.909978069396956	0.888888888888889	0.9219306294810726	0.9222152784558799
CA-67706-3133-4043-4178-4361[INC][1/6][UPT]	0.4698364698364698	0.5700515358547319	0.555555555555556	0.666666666666667	0.5	0.642857142857143	0.6375563242558318	0.354838709677419	0.529411764705882	0.739130434782609
CA-67706-3133-3775-3963-4361[INC][1/6][UPT]	0.06555372731843324	0.07936507936507949	0.304347826086957	0.1637029637029638	0.07566346696781487	0.16011188811188815	0.14909090909090916	0.354838709677419	0.111111111111111	0.115151515151515
CA-67706-3133-3775-3963-4043[INC][20/1][UPT]	0.8367296102852553	0.866666666666667	0.8680316175053016	0.8	0.882352941176471	0.9145662390616518	0.9211646218782704	0.92	0.8849006149006149	0.8
CA-67706-3963-4043-4178-4361[INC][33/1]	0.894736842105263	0.75	0.92	0.785714285714286	0.916666666666667	0.91304347826087	0.724137931034483	0.806451612903226	1	0.851851851851852
CA-67710-3334-4162-4322-7027[INC][97/2]	1	0.958333333333333	1	0.833333333333333	0.944444444444444	0.941176470588235	0.947368421052632	0.891891891891892	1	0.952380952380952
CA-67710-7422-7898-7932-8153[INC][121/1][DNT]	1	1	1	1	1	0.972222222222222	1	1	1	1
CA-67713-3141-4044-4096-4169[INC][87/24][UPT]	1	1	1	1	1	1	0.928571428571429	1	1	1
CA-67713-3141-4044-4100-4169[INC][2/24][UPT]	1	1	1	1	1	1	0.875	1	1	1
CA-67733-30022-33356-33423-42439[INC][33/3]	1	0.9964285714285713	1	1	0.9981203007518796	0.9967532467532466	1	1	1	1
CA-67733-50242-51297-51357-59729[INC][2/1][DNT]	1	0.9964285714285713	1	1	0.9978070175438596	1	1	1	1	1
CA-67733-51357-62577-62625-64542[INC][39/1][DNT]	0.9	1	1	1	1	0.888888888888889	0.833333333333333	1	1	1
CA-67738-6920-7703-7810-9296[INC][1/112]	4.357298474945444e-4	0.00909090909090909	0	0	0.010989010989010986	0	0	0.012684989429175477	0.004816053511705678	8.110300081103e-4
CA-67759-3075-3944-4055-6468[INC][79/2][UPT]	0.826086956521739	0.851851851851852	1	1	1	0.882352941176471	1	1	1	0.882352941176471
CA-67759-3075-3732-3830-3944[INC][5/84][UPT]	0	0	0.0666666666666667	0	0	0	0	0	0	0
CA-67759-6555-13697-13828-14402[INC][51/1]	0.909090909090909	1	0.857142857142857	0.92	1	1	0.9	0.9	0.904761904761905	0.882352941176471
CA-67759-6555-14402-14512-15866[INC][1/11][DNT]	1	1	1	0.9	1	1	0.888888888888889	0.857142857142857	1	0.777777777777778
CA-67771-5392-7822-7999-10718[INC][252/4][DNT]	1	1	1	1	1	1	1	1	1	1
CA-67803-2783-3700-3795-3936[INC][6/1][UPT]	1	1	0.9894736842105264	1	1	1	1	1	1	0.9767991407089152
CA-67803-2783-3728-3795-3936[INC][1/1][UPT]	1	1	0.9894736842105264	1	1	1	1	1	1	0.9767991407089152
CA-67804-16408-20382-20404-21065[INC][9/193]	0	0	0	0	0	0	0	0	0	0
CA-67804-16408-21065-21229-24490[INC][142/1]	1	0.9964285714285713	0.9924812030075189	1	0.9983552631578947	0.9971590909090908	1	1	1	0.9796992481203007
CA-67812-3372-11022-11125-14252[INC][78/2][UPT]	0.9979166666666666	0.9956709956709956	0.9926943084455324	0.9950396825396824	0.9946452476572958	0.9964194459386766	0.9935866013071896	1	0.9972899728997291	0.9696992481203007
CA-67824-5763-6429-6459-7393[INC][3/46]	4.357298474945444e-4	0	0	8.169934640522875e-4	0	0	8.278145695364125e-4	0.002583979328165378	0.004816053511705678	8.110300081103e-4
CA-67824-5763-6429-6827-7393[INC][1/46]	4.357298474945444e-4	0	0	8.169934640522875e-4	0	0	8.278145695364125e-4	0.002583979328165378	0.004816053511705678	8.110300081103e-4
CA-67830-3093-5980-6189-6543[INC][18/81][UPT]	0.166666666666667	0.166666666666667	0.25	0.272727272727273	0.217391304347826	0.36	0.272727272727273	0.36	0.1587301587301585	0.212121212121212
CA-67830-3093-5983-6166-6543[INC][1/81][UPT]	0.0476190476190476	0	0.0769230769230769	0	0.142857142857143	0.0588235294117647	0	0.0588235294117647	0	0
CA-67830-3093-6061-6189-6543[INC][7/81][UPT]	0.0909090909090909	0.166666666666667	0.225806451612903	0.238095238095238	0.181818181818182	0.272727272727273	0.2	0.333333333333333	0.1868055555555555	0.133333333333333
CA-67830-3093-6058-6166-6543[INC][1/81][UPT]	0.0476190476190476	0	0.0769230769230769	0	0.142857142857143	0.0588235294117647	0	0	0	0
CA-67830-8499-10704-10804-12507[INC][87/1]	1	1	1	1	1	1	1	1	1	1
CA-67832-3203-3521-3583-5531[INC][1/91][UPT]	0	0	0	0	0	0	0	0	0	0
CA-67834-3033-6347-6410-8883[INC][396/2][UPT]	1	0.9964285714285713	0.9924812030075189	1	1	1	1	1	1	0.9796992481203007
CA-67834-6410-8650-8752-8883[INC][1/432]	0	0	0	0	0	0	0	0	0	0
CA-67834-6410-8650-8745-8883[INC][2/432]	0	0	0	0	0	0	0	0	0	0
CA-67857-22687-24364-24506-29217[INC][41/1]	1	1	1	1	1	1	1	1	1	1
CA-67864-3302-3988-4220-5853[INC][1/56][UPT]	0	0	0	0	0	0	0.00740740740740741	0	0	0
CA-67869-3093-13926-14007-15204[INC][2/191][UPT]	0.02797202797202797	0	0	0.009615384615384612	0	0.01176470588235294	0.01818181818181818	0.0769230769230769	0.012820512820512817	0
CA-67869-3093-4378-4451-15204[INC][1/191][UPT]	0	0	0	0	0	0	0.009523809523809528	0	0	0
CA-67869-3093-13071-13153-15204[INC][3/191][UPT]	0	0	0	0	0	0	0.009523809523809528	0	0	0
CA-67869-3093-15204-15368-17656[INC][182/1][UPT]	1	1	1	1	1	1	1	1	1	1
CA-67869-15368-17656-17836-20532[INC][147/2][DNT]	0.9375	1	0.870967741935484	0.885714285714286	0.947368421052632	1	0.9375	1	0.9375	0.866666666666667
CA-67872-4487-6957-7016-7571[INC][1/49]	4.357298474945444e-4	0	0	0	0	0	0.00740740740740741	0.0023255813953488398	0.004816053511705678	9.124087591240875e-4
CA-67878-3382-6078-6173-6618[INC][130/2]	1	1	1	1	1	1	1	1	1	1
CA-67878-3382-4826-5003-6078[INC][2/131]	0	0	0	0	0	0	0.009523809523809528	0.0033222591362126286	0.005714285714285714	0
CA-67899-78075-84368-84523-87848[INC][1/47][DNT]	0	0.0204081632653061	0	0	0.012987012987013	0	0.012987012987013	0.0212765957446809	0.0144927536231884	0.0263157894736842
CA-67921-7075-14948-14978-17899[INC][94/1]	1	0.9968253968253968	0.9918286959436808	0.9956799214531173	0.9908860800671504	1	0.9956651407962269	1	0.9972899728997291	0.9730659983291561
CA-67922-3131-3211-5252-5452[INC][1/1][UPT][DNT]	1	1	0.9981801637852593	0.9987113402061856	0.9964687730887914	0.9971590909090908	0.9987515605493135	1	1	1
CA-67922-3353-5198-5252-5452[INC][175/1][DNT]	1	1	0.9924812030075189	1	0.9983552631578947	0.9971590909090908	1	1	1	0.9819548872180452
CA-67923-3044-3406-3570-11858[INC][3/74][UPT]	0.0196078431372549	0	0	0.0169491525423729	0.0140845070422535	0.0232558139534884	0.012987012987013	0.0344827586206897	0.027027027027027	0
CA-67923-11911-12812-12878-14036[INC][6/160]	0	0.0067114093959731	0	0	0.0056497175141242	0.0181818181818182	0.0294117647058824	0	0.0140845070422535	0.0063694267515923
CA-67939-3117-3511-3602-4357[INC][13/20][UPT][DNT]	0.085644818707699	0.08375959079283886	0.0723311546840958	0.07797270955165686	0.176470588235294	0.1	0.02631578947368425	0.050024050024049985	0.04147157190635458	0.07218567251461985
CA-67941-4580-5521-5600-6211[INC][9/400][DNT]	0.0429447852760736	0.0186915887850467	0.0108695652173913	0.036036036036036	0.0273224043715847	0.0232558139534884	0.0273224043715847	0.0232558139534884	0.0279329608938547	0.0158730158730159
CA-67941-4580-5523-5600-6211[INC][1/400][DNT]	0.0126582278481013	0.0094339622641509	0.0054644808743169	0.0046511627906976	0.0165745856353591	0.0094339622641509	0.0111111111111111	0.0175438596491228	0.0113636363636364	0.0053475935828877
CA-67949-3155-4739-4883-8782[INC][93/2][UPT]	1	1	1	1	0.9973684210526315	1	1	1	1	1
CA-67952-3318-5207-5325-7696[INC][1/29][UPT]	0	0	0	0	0	0	0	0	0	0
CA-67955-35109-37413-37521-40150[INC][3/140]	0.032258064516129	0	0	0	0	0	0	0.0303030303030303	0	0
CA-67958-12457-14123-14309-19063[INC][2/13]	1	1	0.9912280701754387	1	0.9981203007518796	0.9967532467532466	1	1	1	0.9796992481203007
CA-67958-12457-14177-14309-19063[INC][84/13]	1	1	0.894736842105263	0.882352941176471	0.904761904761905	1	1	1	1	0.818181818181818
CA-67966-9043-9959-10083-10613[INC][1/39][DNT]	0	0	0	0	0.0588235294117647	0	0.0666666666666667	0	0	0
CA-67966-9043-9959-10014-10613[INC][9/39][DNT]	0.0909090909090909	0	0	0	0.0588235294117647	0.1	0.0666666666666667	0	0.0769230769230769	0
CA-67980-5625-5823-5948-8719[INC][1/59]	0	0	0	0	0	0	0	0	0	0
CA-68020-3150-11478-11538-12343[INC][1/36][UPT]	0	0	0	0	0	0	0.009523809523809528	0	0	0
CA-68033-3095-5492-5604-9791[INC][68/1][UPT][DNT]	1	0.9885949441504996	1	0.9916666666666666	0.9902907470288624	0.9871590909090908	1	1	1	1
CA-68033-5604-8590-8702-9791[INC][1/74][DNT]	0	0	0	0	0	0	0	0.00290697674418605	0.005714285714285714	0
CA-68036-3275-5227-5273-6580[INC][1/269][UPT]	0	0	0	0	0	0	0	0	0	0
CA-68036-8564-8693-8789-9479[INC][2/194][DNT]	0	0	0	0	0	0	0	0	0	0.0285714285714286
CA-68043-8648-16453-16536-23927[INC][60/1]	1	1	1	1	1	1	1	1	1	1
CA-68089-3096-5613-5732-6850[INC][78/4][UPT]	1	0.9964285714285713	0.9924812030075189	1	1	1	1	1	1	0.9796992481203007
CA-68089-3096-6850-6962-8969[INC][4/1][UPT]	1	1	1	1	1	1	1	1	1	1
CA-68090-6159-6591-6685-6764[INC][63/1][DNT]	1	1	1	1	1	1	1	1	1	1
CA-68095-3183-4491-4554-5132[INC][342/2][UPT]	1	1	1	1	1	1	1	1	1	1
CA-68095-3183-4172-4217-4491[INC][28/348][UPT]	0.08791484011410815	0.1145646422820336	0.1709122822512914	0.16077614457713618	0.10806710297717374	0.13218340819461138	0.1417185511901003	0.1547226353539123	0.176470588235294	0.1160056691864593
CA-68095-14891-16784-17005-23649[INC][3/1][DNT]	1	0.9964285714285713	1	1	0.9978070175438596	1	1	1	1	1
CA-68095-14891-16784-16960-23649[INC][5/1][DNT]	1	0.9964285714285713	1	1	0.9978070175438596	1	1	1	1	1
CA-68095-16960-20480-20633-23649[INC][59/6][DNT]	1	1	0.882352941176471	0.923076923076923	1	1	1	1	1	1
CA-68095-17005-20480-20633-23649[INC][2/3][DNT]	1	0.9959183673469386	1	1	1	1	1	1	1	1
CA-68099-4032-5037-5058-5982[INC][1/41]	0	0	0	0	0	0	0.009523809523809528	0	0	0
CA-68117-3029-25393-25498-37830[INC][33/4][UPT]	1	1	1	1	1	1	1	0.875	1	1
CA-68117-45845-55749-55863-56054[INC][27/4]	1	0.9968253968253968	0.993421052631579	1	0.9985380116959064	0.9974747474747474	1	1	1	0.9819548872180452
CA-68135-3136-25837-25994-69102[INC][504/1][UPT]	1	1	1	1	1	0.9962121212121211	1	1	1	0.9849624060150376
CA-68135-70849-71924-72074-78348[INC][175/2]	1	1	0.891891891891892	0.944444444444444	1	0.933333333333333	1	1	1	1
CA-68177-3226-16004-16074-21219[INC][47/1][UPT]	1	0.9959183673469386	0.997452229299363	0.9982817869415808	0.9958802352702566	1	0.99812734082397	1	1	1
CA-68183-5791-6908-6959-8628[INC][104/2]	0.942857142857143	1	1	0.931034482758621	0.947368421052632	1	0.851851851851852	0.953488372093023	0.95	1
CA-68184-3940-10916-10936-12925[INC][92/2]	1	1	0.91304347826087	1	1	1	1	0.916666666666667	1	0.916666666666667
CA-68192-3055-5238-5404-8903[INC][1/112][UPT]	0	0	0	0	0	0	0	0	0	0
CA-68196-4196-5287-5330-6498[INC][3/362][DNT]	0	0	0	0	0	0.04	0	0	0	0.0344827586206897
CA-68202-3415-7912-8029-11430[INC][228/7]	0.985611510791367	1	1	1	1	0.980769230769231	1	1	1	1
CA-68212-9824-11678-11784-14925[INC][80/3]	1	1	1	1	0.928571428571429	1	1	1	1	0.916666666666667
CA-68215-3100-8750-8838-10895[INC][1/16][UPT]	4.357298474945444e-4	0	0	0	0	0	0	0.002583979328165378	0.0054180602006688875	9.124087591240875e-4
CA-68250-9081-9821-9871-12691[INC][63/4]	1	0.931034482758621	1	0.96969696969697	0.966666666666667	1	1	0.925925925925926	0.916666666666667	0.940298507462687
CA-68263-4853-5546-5832-6173[INC][77/1]	1	0.9959183673469388	1	1	1	1	1	1	1	0.9868421052631579
CA-68278-8964-9289-9348-9557[INC][2/64]	0	0	0	0.0714285714285714	0.0526315789473684	0	0.0344827586206897	0	0	0
CA-68347-3227-3460-3623-3720[INC][47/5][UPT]	1	1	1	1	1	0.9962121212121211	1	1	1	0.9849624060150376
CA-68349-9085-9218-9338-12844[INC][34/2][DNT]	1	0.9959183673469388	1	1	1	0.9967532467532466	1	1	1	0.9849624060150376
CA-68349-9338-9628-9722-12844[INC][1/81][DNT]	0	0	0	0	0	0	0	0	0.0769230769230769	0
CA-68365-11500-11924-12142-12555[INC][1/176]	0	0	0	8.169934640522875e-4	0	0	8.278145695364125e-4	0.002583979328165378	0.0044444444444444444	0
CA-68365-11500-12555-12609-14043[INC][148/3]	0.9979166666666666	0.9965367965367964	0.997938577000938	0.997619956726486	0.9972534901801711	0.9968172852788236	0.9961371814643462	1	1	1
CA-68463-12201-13347-13585-14676[INC][3/106][DNT]	0	0	0	0	0.0526315789473684	0	0	0	0	0
CA-68501-3158-7670-7841-44827[INC][80/1][UPT]	1	1	1	1	1	1	1	1	1	1
CA-68501-84269-125579-125657-220499[INC][1/40]	0	0	0	0	0	0	0	0.0476190476190476	0	0
CA-68512-3201-4320-4499-5469[INC][1/123][UPT][DNT]	0	0	0	0	0	0	0	0	0	0
CA-68512-3201-4225-4275-5469[INC][7/123][UPT][DNT]	0.142857142857143	0.0967741935483871	0.2	0.0909090909090909	0.0769230769230769	0.117647058823529	0.032258064516129	0.153846153846154	0.6547696415655948	0.111111111111111
CA-68537-4993-12077-12171-16928[INC][78/9]	1	0.806451612903226	0.948717948717949	1	0.939393939393939	1	1	1	0.945945945945946	1
CA-68552-42650-45018-45124-45398[INC][1/110][DNT]	0	0	0	0	0	0	0	0	0	0
CA-68559-4374-5928-6003-8045[INC][110/1]	1	0.9964285714285714	1	1	1	0.9772727272727272	1	0.990909090909091	1	0.9786422578184593
CA-68559-4374-5076-5161-5928[INC][1/117]	0	0	0	0	0	0	0.009523809523809528	0.007183262997216486	0.005714285714285714	0.0053763440860215
CA-68572-3195-5785-5822-8714[INC][94/1][UPT]	1	1	1	1	1	1	1	1	1	1
CA-68572-5822-8714-8774-9294[INC][106/3]	1	1	1	1	1	1	1	1	1	1
CA-68597-14529-14694-14747-15548[INC][24/1]	1	1	1	1	1	1	1	1	1	1
CA-68597-14529-14697-14747-15548[INC][2/1]	1	0.9968253968253968	1	1	0.9985380116959064	0.9974747474747474	1	1	1	0.9883040935672516
CA-68598-3105-3424-3588-5628[INC][4/205][UPT]	0.0140845070422535	0	0.0196078431372549	0	0	0	0	0	0.0196078431372549	0
CA-68598-5730-9223-9280-11497[INC][208/1]	1	1	1	1	1	1	1	1	1	1
CA-68598-5730-9162-9280-11497[INC][3/1]	1	1	1	1	1	1	1	1	1	1
CA-68598-11564-12098-12193-14078[INC][120/3]	1	0.952380952380952	1	1	1	1	1	1	1	1
CA-68598-19052-19482-19591-20458[INC][1/82][DNT]	0	0	0	0	0	0	0	0	0	0
CA-68634-3153-3449-3527-4726[INC][1/47][UPT]	4.357298474945444e-4	0	0	8.169934640522875e-4	0	0	8.278145695364125e-4	0.002583979328165378	0.004816053511705678	8.110300081103e-4
CA-68634-3153-3434-3527-4726[INC][18/47][UPT]	4.357298474945444e-4	0	0	8.169934640522875e-4	0	0	8.278145695364125e-4	0.002583979328165378	0.004816053511705678	8.110300081103e-4
CA-68705-18445-64346-64428-96132[INC][41/2]	1	1	0.9918286959436808	0.9956799214531173	0.9908860800671504	0.9974747474747474	0.9956651407962269	1	0.9972899728997291	0.9757593984962405
CA-68705-18445-35112-35177-64346[INC][1/49]	4.357298474945444e-4	0	0	0	0	0	0.00740740740740741	0.0023255813953488398	0.004816053511705678	9.124087591240875e-4
CA-68735-3102-3793-3855-6149[INC][78/1][UPT]	0.984	0.966101694915254	0.950819672131147	0.93984962406015	0.9375	0.948387096774194	0.96875	0.954887218045113	0.958333333333333	0.986206896551724
CA-68735-3102-3825-3855-6149[INC][1/1][UPT]	0.970588235294118	0.934426229508197	0.907692307692308	0.880597014925373	0.89041095890411	0.917525773195876	0.936507936507937	0.92	0.934065934065934	0.973684210526316
CA-68735-6233-7294-7352-8211[INC][93/3]	0.901477832512315	0.934272300469484	0.990430622009569	0.883495145631068	0.898617511520737	0.888888888888889	0.903225806451613	0.952830188679245	0.928205128205128	0.958115183246073
CA-68736-15628-15980-16005-16187[INC][1/27]	0	0	0	0	0	0	0.009523809523809528	0	0	0
CA-68736-15628-15980-16090-16187[INC][1/27]	0	0	0	0	0	0	0.009523809523809528	0	0	0
CA-68836-3183-3262-3330-4675[INC][101/1]	1	1	1	1	1	1	1	1	1	1
CA-68836-3330-4675-4740-5673[INC][133/3][DNT]	1	1	1	1	1	1	1	1	1	1
CA-68953-3949-5212-5343-5427[INC][1/1]	1	1	1	1	1	1	1	1	1	1
CA-68953-3949-4956-5136-5212[INC][109/1]	0.972972972972973	0.942857142857143	0.973333333333333	0.954022988505747	1	0.972602739726027	0.946666666666667	0.971428571428571	0.967741935483871	0.974025974025974
CA-68953-3949-4956-4986-5212[INC][3/1]	0.931034482758621	0.851851851851852	0.923076923076923	0.902439024390244	1	0.928571428571429	0.878787878787879	0.935483870967742	0.91304347826087	0.928571428571429
CA-68981-12191-12783-12863-13254[INC][48/9]	1	0.942857142857143	1	1	0.928571428571429	0.935483870967742	1	1	1	1
CA-68995-3121-4918-5016-8281[INC][1/3][UPT]	1	0.92	0.888888888888889	0.925925925925926	0.925925925925926	1	1	1	0.925925925925926	1
CA-68995-3121-3694-3740-4271[INC][1/53][UPT]	0.0909090909090909	0.0303030303030303	0	0.6517517076783694	0	0.04	0.103448275862069	0.133333333333333	0.0344827586206897	0.04
CA-68995-3121-4271-4424-4918[INC][48/1][UPT]	1	1	0.882352941176471	1	1	0.891891891891892	0.9375	1	1	1
CA-68999-20431-23961-23993-66112[INC][3/38][DNT]	0.103448275862069	0.125	0.6611692239100281	0.142857142857143	0.0526315789473684	0.142857142857143	0.0344827586206897	0	0.181818181818182	0.176470588235294
CA-69008-81754-88775-88835-90861[INC][24/1]	1	0.9964285714285714	0.993421052631579	1	0.9985380116959064	0.9971590909090908	1	1	1	0.9796992481203007
CA-69077-6192-12636-12761-19627[INC][110/1]	1	1	1	1	0.9973684210526315	1	1	1	1	1
CA-69077-6192-8903-8966-12636[INC][1/156]	0	0	0	0	0	0	0	0	0	0
CA-69077-12761-12906-13016-19627[INC][1/116]	0.029679413979475457	0.03551370714398719	0.08860028860028855	0.06522513390864458	0.04341344904233106	0.0909090909090909	0.049124321445749984	0.046677451468392236	0.031231398243776985	0.0619268256110361
CA-69077-44313-44768-44804-45011[INC][84/1]	1	1	1	1	0.9973684210526315	1	1	1	1	1
CA-69126-4716-6963-7080-7848[INC][64/1][DNT]	1	1	1	1	1	1	1	1	1	1
CA-69178-20241-20730-20800-21372[INC][1/123]	0	0	0	0	0	0	0	0	0	0
CA-69188-47555-49780-49898-50973[INC][74/1]	1	1	0.9918286959436808	0.9956799214531173	0.9908860800671504	0.9974747474747474	0.9956651407962269	1	0.9972899728997291	0.9757593984962405
CA-69192-12823-13932-14027-14137[INC][1/57]	0.02797202797202797	0	0	0.012820512820512817	0	0.0371517027863777	0.022727272727272724	0.025641025641025633	0.025910931174089057	0.0909090909090909
CA-69192-12823-14137-14311-15641[INC][50/2][DNT]	1	1	0.857142857142857	1	0.894736842105263	0.857142857142857	1	1	1	1
CA-69207-12915-15408-15517-16689[INC][1/76]	4.357298474945444e-4	0	0	8.169934640522875e-4	0	0	8.278145695364125e-4	0.002583979328165378	0.004816053511705678	8.110300081103e-4
CA-69216-3712-6449-6501-8587[INC][2/84][DNT]	0	0	0.04	0	0	0.032258064516129	0	0	0	0
CA-69241-5862-9129-9225-9891[INC][76/4][DNT]	0.739130434782609	0.9555555555555557	1	1	0.888888888888889	1	0.9298245614035087	0.866666666666667	1	0.692307692307692
CA-69269-4188-6654-6849-7129[INC][48/5]	1	1	0.9894736842105264	0.9952380952380951	0.9919678714859438	1	0.9953703703703703	1	0.9965156794425087	0.9653705692803437
CA-69270-11366-15166-15322-19288[INC][1/30]	0	0	0	0	0	0	0.009523809523809528	0	0	0
CA-69305-52681-53644-53821-54143[INC][1/40][DNT]	0	0	0	0	0	0	0	0	0	0
CA-69367-8875-9529-9746-10159[INC][1/70][DNT]	0	0	0	0	0	0	0.02222222222222223	0	0	0.0909090909090909
CA-69639-6253-6338-6384-7193[INC][50/2]	1	0.975	1	0.98	1	1	1	1	0.981981981981982	0.941176470588235
CA-69666-3273-6084-6160-18004[INC][55/17][UPT][DNT]	0.692307692307692	0.62962962962963	0.818181818181818	0.666666666666667	0.777777777777778	0.5	0.724137931034483	0.636363636363636	0.727272727272727	0.9
CA-69674-4067-5487-5553-6321[INC][2/78]	0	0	0	0	0	0	0	0	0	0
CA-69692-9932-14801-14871-15617[INC][1/51]	0	0	0	0	0	0	0	0	0	0
CA-69694-10295-12762-12826-15313[INC][17/13]	1	0.9968253968253968	0.9941520467836258	1	0.9985380116959064	0.9974747474747474	1	1	1	0.9819548872180452
CA-69694-15591-20368-20454-20538[INC][16/3]	1	0.9964285714285713	0.9924812030075189	1	1	0.9971590909090908	1	1	1	0.9796992481203007
CA-69694-20579-27081-27158-30919[INC][13/1]	0.9981249999999999	0.996151996151996	0.9920906237845638	0.997619956726486	0.9975281411621539	0.9968172852788236	0.9961371814643462	1	1	0.9819548872180452
CA-69694-31997-32309-32451-35660[INC][1/16][DNT]	0	0	0	0	0	0	0.009523809523809528	0	0	0
CA-69706-6147-8578-9300-12766[INC][3/9][DNT]	0.03975037308370643	0.08421884882985446	0.05728937728937731	0.0613560352690787	0.0909090909090909	0.0783248001998002	0.12976430976430975	0.045428571428571395	0.03766769865841072	0.05996078431372546
CA-69723-4735-5815-5876-10458[INC][7/1][DNT]	1	1	1	1	0.9981203007518796	0.9971590909090908	1	1	1	0.9894736842105264
CA-69723-5876-6602-6714-6869[INC][23/2]	1	1	0.909090909090909	1	0.857142857142857	1	1	0.882352941176471	1	1
CA-69723-6933-7794-7841-10458[INC][2/3][DNT]	0.9981249999999999	0.9961519961519962	0.9926943084455325	0.9987654320987654	1	0.9766152650768034	0.9973856209150327	0.9909090909090909	1	0.9722930514692529
CA-69723-6933-7700-7841-10458[INC][26/3][DNT]	1	1	1	1	1	1	1	0.866666666666667	1	1
CA-69731-3035-6461-6606-10667[INC][1/39][UPT][DNT]	0	0	0	0	0	0	0.009523809523809528	0	0	0
CA-69736-30942-33081-33175-34142[INC][39/1][DNT]	1	1	0.923076923076923	1	0.91304347826087	0.931034482758621	1	1	1	0.823529411764706
